id,name,original_language,rating,rating_votes,release_freq,activity_all_time_rank,activity_month_rank,activity_week_rank,on_reading_lists,reading_list_all_time_rank,reading_list_month_rank
28769,"Back to the Sixties: Farm, Get Wealthy & Raise the Cubs",chinese,4.4,378,0.9,181,15,8,5906,786,7
28770,Shan Ye Xiao Tan,chinese,4,2,681,11976,2000,2000,68,11715,12398
28773,Ying Chong,chinese,4,66,39.9,3998,6645,4519,1332,4390,2948
28776,Bocchi no Kanojo,japanese,4,45,68,6958,2000,5639,613,6854,8136
28782,Surrounded Mob wants to Quietly Withdraw,japanese,3.6,51,42.7,3632,2031,1784,1548,3970,3724
28788,Vicious Female Married Me With A Smile,chinese,4,69,6.7,3495,620,2337,1169,4761,3012
28791,Supreme Celestial Devil,chinese,3,6,681,11390,2000,2000,84,11571,11038
28793,Losing Money to Be a Tycoon,chinese,4.2,88,45.4,4397,1511,6928,699,6432,8430
28796,The Mighty Cauldron: Extreme Alchemist!,chinese,3.3,4,45.4,11001,2000,2000,64,11753,11038
28800,Martial Arts Overlord,chinese,2.6,5,681,10299,2000,2000,67,11728,10759
28802,To Help You Understand,korean,4.1,86,9.5,3998,6470,3762,2438,2605,5762
28809,Rebirth of the Evil Mother-In-Law,chinese,4.1,274,1.1,159,13,10,7465,475,11
28812,The Villainess Female Supporting Character Raising Her Bun,chinese,3.9,191,4.7,331,849,288,6449,656,163
28815,Favored Doctor Consort,chinese,2.4,13,45.1,9182,2000,2000,351,8617,7737
28821,Strongest Boss System,chinese,3.6,14,45.4,7866,2000,2000,161,10622,7275
28826,Tearmoon Empire Story,japanese,4.3,119,1,2678,153,162,2618,2433,188
28829,"Deceive Me, Marry Me",chinese,3.5,23,40.3,7475,2000,2000,375,8418,3967
28831,Treacherous Living in the Imperial Harem,chinese,3.5,10,43.9,9930,2000,2000,209,10068,9406
28833,Changying the Lady,chinese,3.1,21,41.4,8435,2000,2000,264,9470,6510
28835,Here Comes the Immortal Swordsman,chinese,3.5,29,33.9,6106,2000,2000,273,9376,5635
28840,Castle in the Time,chinese,4.3,24,113,9247,3517,2000,233,9805,8887
28845,Quick Transmigration: The Villain’s Sweet Wife,chinese,3.8,28,61.6,6073,2000,2000,1041,5109,7068
28851,The Female Supporting Role Shows Out,chinese,4.4,134,6.3,1907,789,913,2475,2564,2179
28857,Horror Actress Reincarnated as Genius Child Actor (WN),japanese,3.3,15,338.5,10150,6494,2000,251,9603,4109
28861,Poison Physician Consort,chinese,3.2,28,0.5,3746,2000,2000,1028,5146,8584
28863,Netherworld Investigator,chinese,3.3,33,22.7,3951,2000,2000,679,6534,8000
28866,Kuro no Senki (LN),japanese,3.5,55,677,3346,6494,6928,2317,2754,2383
28868,Otherworldly Merchant,chinese,2.5,51,14.3,3298,2000,6928,861,5675,5775
28870,Love Code at the End of the World,chinese,3.7,75,1.1,2645,2338,2923,1229,4617,4364
28887,Psycho,chinese,4.7,68,44.3,4157,6636,2000,1367,4326,7864
28890,Liberation in the 13th Month,japanese,4,2,337.5,11947,6636,2000,77,11631,10758
28892,Beautiful Time With You,chinese,3.7,23,75.1,8803,2000,2000,228,9851,9071
28896,Raiding the Blackened Male lead,chinese,3.2,22,44.8,8055,2000,2000,518,7378,6592
28899,Kinky Perfume System,chinese,4.1,90,51.9,3012,2113,2142,2406,2646,1720
28903,Heavenly Genius,chinese,3.9,22,32,6438,2000,2000,328,8815,7999
28906,"Eldest Sister, Why Haven’t You Married Yet",chinese,4.3,57,51.8,5056,3436,1857,1197,4701,4373
28908,I Am Overlord,chinese,3.1,90,0.6,1134,789,747,1134,4852,691
28916,Hope Coffee House,chinese,3.5,14,42,8025,2000,5639,260,9510,8894
28918,FOG,chinese,4.6,348,707,1502,1162,2498,4636,1158,1186
28923,Logical Aesthetics,chinese,3.7,23,41.8,6855,2000,2000,693,6469,9750
28926,When A Destructive Wolf Joins An Escape Game,chinese,4.3,69,43.1,4444,2002,3389,1774,3528,7355
28929,Brothel Open For Business (H),chinese,3.9,123,5.9,2195,412,364,2441,2597,448
28932,Shinpai-sei de Ichizuna Kanojo Ga Boku O Zenzen Akiramenai,japanese,3.4,45,45,6345,3716,936,551,7176,2935
28933,The Midnight Owl,chinese,4.3,54,21.8,5499,5261,6928,1353,4346,7372
28935,The Mighty Little Shennong,chinese,1.5,4,48.3,10093,2000,2000,157,10678,9750
28938,"Sweet Marriage: Hubby, Stop Pampering Me",chinese,1.9,20,41.3,7723,2000,6928,274,9364,7067
28944,"Fortunately, You Like Me Too",chinese,3.5,51,37.9,5006,4305,2000,979,5291,3761
28947,"I Rescued A Collapsed Vampire On The Way Home, And She Turned Into A Yandere",japanese,4,36,674,7655,2000,6928,371,8456,8583
28949,Driver of The Beautiful CEO,chinese,4.1,44,29.9,4413,2000,2000,740,6187,5580
28953,The Venerable Monster Tamer,chinese,4,33,44.9,6696,4726,2000,391,8263,10862
28956,A Glitch in the Entertainment Industry,chinese,3.9,12,226.7,8078,2000,2000,279,9312,8139
28961,Invincible Double Treasure: Super Awesome Tsundere Mommy,chinese,2.6,8,336.5,10543,2000,2000,238,9754,10105
28968,Phantom Skeleton Painting,chinese,4.3,38,42.9,6577,2000,5639,990,5247,9931
28972,"After Coincidentally Saving the New Transfer Student’s Little Sister, We Gradually Grew Closer",japanese,3.9,120,11.9,1475,74,173,2642,2408,201
28980,Apollo’s Heart,korean,3.6,92,4.3,3224,1613,3489,2435,2609,1637
28987,Infinite Bloodcore,chinese,4.4,190,16.8,2830,3814,2455,1659,3754,5834
28993,The Short Story of ShaoWang,chinese,4.5,371,45.3,1798,3786,2430,4782,1107,967
28995,How To Become A Great White Moonlight,chinese,3.6,33,6.3,4827,3125,6928,913,5489,6487
29000,This Evil One Is From the Immortal Realm,chinese,3.4,37,34.5,4252,6488,2000,1244,4585,4290
29005,It’s Not Too Late to Meet Again After Rebirth,chinese,3.9,29,95.9,6122,4598,6928,940,5412,6358
29007,Second Marriage of a Wealthy Old Man,chinese,4.1,293,18.3,1054,823,673,5473,896,755
29011,The Fourteenth Year of Chenghua,chinese,4.6,92,1.8,2520,364,482,3433,1747,1517
29014,Dark Tales,chinese,4,119,4.6,4090,3074,4130,1717,3646,2713
29015,Actress Secret Lover,chinese,3.9,8,44.3,10794,2000,2000,238,9750,4993
29018,Dear Freud,chinese,4,11,671,10367,2000,2000,249,9629,10758
29028,The Little First Grand Secretary in My House,chinese,4.3,64,18,3418,5263,4705,2158,2950,4005
29031,The Former Kingdom-toppling Beauty and the Flag-crusher Crown Prince,japanese,3.9,27,44.4,5531,3485,1932,1063,5039,4242
29035,Let Me Go! I Need to Study!,chinese,4.1,33,31.1,6498,4674,3615,487,7578,3485
29037,Lust Guidance City,chinese,3.3,149,38.1,3163,2315,2326,1797,3486,1499
29040,"Reborn Cute Wifey: Mister, Hug Me",chinese,2.9,16,39.6,5775,2000,2000,384,8329,5581
29043,The Reincarnated Cop Who Strikes With Wealth,korean,4.4,58,9.2,4098,1537,2007,1655,3757,2209
29047,4 JK’s Life in Another World!,japanese,3.8,6,112.7,10654,2000,6928,238,9754,9071
29057,"After Our Divorce, I Still Wore Your Jacket",chinese,4.4,229,670,2271,3182,2353,3133,1982,2497
29059,A Collection of BL Shorts,chinese,3.4,30,1.1,7136,5234,2000,548,7191,5831
29065,The Steward Demonic Emperor,chinese,3.6,117,1.1,1375,400,494,1611,3841,528
29072,Time-Limited Hunt,chinese,4.4,59,15.8,5045,2000,5067,2136,2976,7157
29076,The Male Wife,chinese,3.6,44,19.4,4489,4176,2698,1514,4016,4272
29081,Today’s Dinner is the Hero,japanese,4.1,47,16,3116,6028,3489,1846,3390,7475
29084,The Tale of a Girl Abandoned by her Companion and Dropped to the Bottom of the Abyss to Meet the 《King of Demons》,japanese,3.4,18,2000,8476,6520,2000,296,9129,8133
29087,"That Village, That Person, That Fool",chinese,3.6,9,669,9521,2000,2000,137,10917,10105
29099,Hypocritical Adonis,chinese,4.2,37,28.1,5756,4139,3489,1157,4798,6770
29101,Finding Oneself Starting From Engagement Cancellation,japanese,3.5,11,334,9246,2000,2000,492,7549,6867
29103,The Beloved Fiancee Is Likely to Be the Villain,japanese,3.7,25,95.4,6689,5230,6928,1053,5070,5514
29106,This Generation’s Genius,chinese,3.2,20,2000,8932,2000,2000,184,10362,9942
29108,Become Husband and Wife According To Pleasure,chinese,4,100,7.9,1558,1298,2007,2596,2451,1005
29110,The Gears of Fate Are Sadly Unhinged,japanese,4.1,55,6.3,5097,5267,4519,559,7132,4428
29115,Genius of a Performing Arts High,korean,4.7,257,32.5,1305,603,1477,3192,1923,3156
29119,An Ning,chinese,4,11,133.4,10208,6648,2000,332,8785,10105
29148,The Undead King of the Palace of Darkness (WN),japanese,4.3,150,8.2,1405,454,630,3519,1695,980
29151,Otonari no Tenshi-sama ni Itsu no Ma ni ka Dame Ningen ni Sareteita Ken (LN),japanese,4.7,230,667,2362,1127,3615,2729,2331,4816
29153,Pirates Achievements System,chinese,3.6,75,4.6,1634,3167,1841,987,5253,2346
29156,Futile Calculations,chinese,3.8,39,0.9,5675,6643,2000,759,6100,6595
29163,Like Pearl and Jade,chinese,4.5,131,6.9,1215,901,146,4101,1388,251
29164,My Husband is Suffering from a Terminal Illness,chinese,4.7,992,25.7,320,544,185,10028,221,123
29166,Doll House,chinese,3.4,34,665,8773,2000,6928,421,8036,9406
29167,Demon Sword Master of the Holy Sword Academy,japanese,3.8,65,111,4991,5226,6928,1714,3655,2514
29176,"Madame General, Don’t Aggravate Me!",chinese,3.4,16,44.3,7816,2000,2000,404,8172,6105
29179,Fierce Coffin,chinese,2.4,8,41.4,11046,2000,2000,135,10946,10427
29182,"My Husband, the Commander of Imperial Guards, Wants to Divorce Me, But I Don’t Want to Part With My Angelic Stepchild.",japanese,2.6,29,22.5,3619,6540,6928,693,6467,3035
29183,The Powerful and Favored Coroner Imperial Concubine,chinese,4,7,83.1,9489,2000,2000,255,9554,9558
29185,Emperor of Taikoo,chinese,3.1,15,35.7,9412,2000,2000,154,10714,10104
29187,A Collection of Sweet Danmei Shorts,chinese,3.9,8,222,11107,2000,2000,178,10433,8133
29193,The Story of the Girls Who Came From Slime Massage,japanese,3.5,37,38.7,4576,2836,2784,1019,5163,2599
29194,The Yandere Came During the Night,chinese,4.4,432,18.5,613,266,247,7186,527,392
29199,Supernatural Movie Actor App,chinese,4.7,574,325,669,587,310,6245,699,505
29204,Raiding the Wolf Boss,chinese,3.3,11,95,8530,6551,2000,308,9008,8135
29208,Kisses Make Me Grow Taller,chinese,3.8,60,4.9,2155,2737,3230,2341,2726,3919
29216,Beastmaster of the Ages,chinese,3.2,79,0.5,619,147,348,1496,4066,176
29217,Amaki Yumeshi,japanese,3.5,21,43.7,6596,2000,6928,808,5888,5775
29221,Haunted Houses’ Chronicles,chinese,4,13,63.8,9065,2000,2000,263,9479,10102
29224,A Love for Three Lives：Monster King Don’t Forget Me,chinese,3.5,13,40.3,9196,2000,2000,254,9568,4597
29226,Tough Princess : Once Upon a Brothel,chinese,3.5,11,39.8,8926,2000,2000,291,9182,10980
29230,Loser Dragonlord,chinese,3.3,17,34.8,7549,2000,2000,265,9455,9744
29237,Hero’s Redo ~ A Hero That Once Saved the World Reborn as a Girl ~,japanese,4,62,3.7,1231,755,2216,2149,2960,1046
29241,The Tale of the Teapot Hero’s Revenge,japanese,4.2,33,60.4,6085,2000,4705,899,5542,5222
29247,Transmigrating into the Male Supporting Character’s Ex-wife,chinese,4.3,172,8.9,1481,3224,2455,4023,1425,1380
29256,"An S-ranked Party’s Burden Tamer, I Awoke My True Power by Having My Familiar Killed ~The Exiled Tamer is Actually the Only Necromancer in the World. Unknowingly Becoming the Strongest While Enjoying this Excess Power~",japanese,3.5,63,43,3391,2000,2000,1390,4270,3370
29260,Through the Downs of Life with You,chinese,1.5,13,41.1,9562,2000,2000,205,10107,8428
29262,The Villain Slaps The Protagonist’s Halo,chinese,4.3,79,32.5,3691,2465,2969,2749,2305,2594
29271,The Strongest Cultivation System,chinese,2.4,7,132,9985,2000,2000,120,11143,10758
29273,Dragon Hermit,chinese,4.1,46,21.3,4517,2000,6928,621,6813,8581
29275,Adventurers Who Don’t Believe in Humanity Will Save The World,japanese,4.1,96,10.1,1970,1697,2090,2476,2563,4968
29277,Crossing to the Primitive,chinese,4.2,80,39.3,2971,1255,2784,2070,3066,4778
29278,Held in the Lonely Castle,chinese,4.3,42,44.1,7540,2000,2000,433,7960,10412
29282,Become a Villain Wife After Transported,chinese,3.9,216,6.4,1288,996,370,4031,1422,805
29298,My Whole Family Are Villain,chinese,4.3,577,3.7,428,234,353,7451,477,103
29303,Forgotten Juliet,korean,4.3,123,458,2296,6624,4705,3959,1451,275
29305,"I Reincarnated as a Losing Heroine, the Hero’s Childhood Friend Who Lost to the Main Heroine, so I Switched Jobs to Alchemist",japanese,4,59,36.7,3049,6599,2579,2748,2309,4961
29308,Pancake Cart,chinese,4.1,56,2.9,4897,3046,2000,1194,4706,4427
29310,Side Character Survival Guidelines,chinese,4.1,97,1.8,4742,1485,5639,1322,4405,4780
29321,Invincible God of War,chinese,3.3,15,37,8632,2000,2000,185,10352,8420
29323,There’s Only One Way for a Reincarnated Lady to Be Adored by His Majesty the King,japanese,3.6,10,73.2,8271,2000,2000,523,7347,8134
29328,The Devil President is a Baddy!,chinese,2.5,10,43.7,10352,2000,6928,223,9909,6867
29330,"Life, Once Again!",korean,4,251,1,385,295,184,3276,1862,206
29332,Rebirth in Hengdian,chinese,4,22,19.4,7410,2329,6928,628,6764,6661
29338,The Guide to Capturing a Black Lotus,chinese,4.5,163,9.4,2084,658,717,3584,1653,3913
29340,Starting With 100 Trillion Spirit Stones,chinese,3.3,23,55.2,6923,2000,6928,335,8764,6595
29342,Stigma,korean,3.7,133,0.9,3371,3191,5639,1834,3418,2476
29345,Winter Begonia,chinese,4,54,17.9,5613,2000,3489,1472,4109,8277
29352,Ore to Kanojo no Koi wo Chounouryoku ga Jamashiteru,japanese,4.3,10,166.3,10563,6652,2000,296,9130,8430
29358,Wedding Pet,chinese,3.8,30,47,6988,2000,5639,506,7437,5994
29366,Makai Hongi,japanese,4.2,94,1.4,859,218,188,2194,2892,142
29369,I Can Upgrade Infinitely,chinese,2.3,19,47.1,9554,2000,2000,180,10405,6510
29371,[Urgent Request] How to Take Care of an Abandoned Dragon?,japanese,3.6,26,94.1,7471,2000,2000,810,5872,8136
29373,Fairyland Lovers,chinese,4.5,16,94.1,10724,2000,2000,222,9919,10756
29377,Let Me Be Reborn,korean,3.4,59,11.8,5550,6603,5639,1006,5203,8137
29381,In the Snow,japanese,3.4,9,164.8,11156,2000,2000,138,10903,10424
29384,The Evil Lady’s Hero,korean,4.1,74,85.6,4737,2000,6928,2000,3173,4299
29385,I Hypnotised the Cool Female Clerk,japanese,2.5,21,676,9529,6565,3964,254,9568,7863
29389,The Interstellar Male God,chinese,3.9,44,5.9,3176,1366,1760,1902,3308,1260
29392,Diary from the Future,chinese,4.5,91,164.8,4573,1363,3615,982,5284,4336
29401,Presence,chinese,4.5,11,45.7,9856,2000,6928,162,10612,10758
29403,Ex-Girlfriend Blackens Every Day,chinese,3.9,96,29.5,3134,4599,3489,1376,4305,2756
29409,Reincarnated as a Villain That was Killed Before the Game Starts,japanese,3.8,45,657,3821,2000,2000,1640,3788,4259
29417,"The Hero King, Reincarnate to Master the Art of War ~And Thus, I Became The Strongest Knight Disciple (♀) in The World~",japanese,3.6,106,2.9,853,585,709,3840,1503,743
29419,Side Story,korean,4.2,175,25.1,2001,3348,3230,4632,1163,2637
29422,No.1 Bodyguard,chinese,2.5,2,659,11859,2000,2000,39,11919,11034
29424,Hidden Blade,chinese,4.2,5,651,11587,2000,3964,43,11889,11073
29426,God Emperor of Dragon Tripod,chinese,3,1,650,12114,2000,2000,37,11932,11037
29428,Infernal Hero,chinese,1.5,2,651,11926,2000,2000,64,11753,10984
29430,Love Again: Flash Marriage with My Arrogant Sweetheart,chinese,3.3,9,658,10586,2000,2000,136,10932,11076
29432,Cold-blooded Undercover Master,chinese,3,1,649,12070,2000,2000,51,11841,12397
29434,Immortal Martial God,chinese,4.7,3,669,11020,2000,2000,47,11869,11077
29436,Immortal and Martial Supreme Master,chinese,3,2,1,11882,2000,2000,42,11897,11074
29438,Destined to Be Empress,chinese,3.7,3,650,11619,2000,2000,75,11647,11077
29440,I Became the Black Swan Mother of the White Swan Princess,korean,4.4,169,5.9,1327,218,507,6666,617,704
29443,AV Filming Guidebook,chinese,4,46,42,3773,3575,4130,1542,3978,3052
29445,"I Was Born as the Seventh Prince, What Should I Do?",japanese,4.3,39,82.1,6173,2000,6928,935,5433,6104
29452,Mushoku Tensei – Old Dragon’s Tale,japanese,3.9,35,21.7,7072,3709,2000,471,7683,2614
29454,Agaphe Philia,korean,4,19,164.5,8451,6570,5639,666,6601,10104
29456,"Leisurely Beast World: Plant Some Fields, Have Some Cubs",chinese,3.5,64,0.5,3747,1415,3489,1011,5190,3977
29460,Abandoned Concubine: Kidnapping a Cute Baby to Break Out Into the World,chinese,3.2,9,54.8,7867,2000,2000,338,8739,8587
29462,Bix Magic Cube Game World,chinese,4.7,21,43.3,7303,2000,6928,508,7436,7627
29464,The Cultivator’s Peerless S*xcapades,chinese,3.8,142,1.5,3133,1154,3157,2586,2459,1815
29472,Back to Before I Married the Tyrant,chinese,3.2,32,72.9,5335,2000,2000,1005,5206,7175
29477,There’s an Evil Spirit Here,chinese,3,1,581,12003,2000,2000,46,11874,12397
29500,Zombie King Opens a Restaurant in Her Last Days,chinese,4.2,43,40.9,5155,5226,6928,660,6628,9255
29503,My Twin Sister Was Taken as a Miko and I Was Thrown Away but I’m Probably the Miko,japanese,3.5,64,1.6,1374,325,267,2925,2160,311
29505,Not Allowed to Leak a Single Drop,chinese,3.2,99,50.5,3271,6495,3964,1540,3982,4163
29510,Quick Transmigration System: Pounce on Male Gods Which Family’s Stronger,chinese,2.9,16,50.5,6973,2000,2000,477,7640,10603
29512,"Transmigrated Female Support: Male God, Addicted to Teasing",chinese,3.4,20,59.6,6769,6493,1620,714,6341,6863
29514,I’m the Most Tragic White Moonlight Supporting Female Character in the Book,chinese,4.1,44,43.7,5414,2000,6928,1098,4955,9250
29539,The General Is As Urgent as Law,chinese,4.3,11,218.3,10957,3586,2000,388,8296,10105
29543,The Old Photo,chinese,3.8,23,1,7809,2000,3964,314,8951,6595
29548,The Strongest God,chinese,4.3,69,41.1,4969,5995,5067,1304,4445,8116
29551,Marrying the Soft-hearted Villain,chinese,4.2,226,4.2,518,821,858,6944,565,977
29554,"Fight the Landlord, Fall in Love",chinese,4.6,295,2.1,2390,2126,1359,3344,1815,2284
29556,How to Divorce the Male Lead,korean,4.3,94,93.4,3512,2000,5067,4270,1307,2461
29559,Dating the Strongest Boss,chinese,4,104,22.7,1674,630,1795,3266,1867,1692
29561,Please Close Your Eyes At Night,chinese,4.3,15,218,10443,2000,2000,588,6973,7861
29566,Live Broadcasting Raising Dragons in the Interstellar,chinese,4.4,288,30.5,976,2083,752,4958,1045,1195
29570,Restricted Doomsday Syndrome,chinese,3,2,653,12029,2000,2000,69,11705,10758
29572,The Creator God Was Enslaved by Her Yandere Sister,chinese,3.1,82,10.3,2126,4084,2664,1226,4629,2738
29577,His Canary,chinese,3.6,71,36.3,4255,2000,1660,1245,4579,5257
29580,The Deer King,japanese,4.3,22,651,7593,2000,2000,516,7393,8894
29582,RE: Ankoku Kishi Monogatari,japanese,3.7,70,7.9,2609,2315,620,1854,3376,1501
29586,She is a Great Demon Hunter,chinese,4.5,93,16.7,3442,3336,2969,2119,3000,3659
29588,"Formerly, The Fallen Daughter of the Duke",japanese,3.6,80,0.9,1782,2797,6928,2840,2222,2986
29591,King of Hollywood,chinese,3,12,43.9,9850,2000,2000,110,11274,10105
29593,Master of the End Times,chinese,3.1,26,2000,6315,3335,3021,300,9082,6973
29597,Scandal Supermodel,chinese,2.6,9,43.9,9102,2000,2000,125,11082,10426
29601,"Evil Prince, Come Play With Me",chinese,2.7,18,2000,7070,2000,2000,246,9654,8135
29603,"Kiss Me Goodnight, Mrs. CEO",chinese,2.2,6,43.9,8190,2000,2000,115,11215,10604
29606,Angel,japanese,3.5,15,65.3,10040,4662,4246,462,7747,8564
29611,"After Transmigrating Into the Cultivation World, the School Topper Was Reborn",chinese,4,261,0.3,963,1231,1280,3184,1932,296
29613,Did President Ji Urge for Marriage Today?,chinese,3.6,34,43.5,5979,2000,6928,747,6153,7627
29617,Different World Development Manual,chinese,4.3,3,668,11862,2000,2000,44,11886,12398
29623,Tyrant Pampering Wife Diary,chinese,4.4,607,43.7,966,1998,876,7358,500,127
29625,Super Dragon Evolution,chinese,3.6,13,19.3,9617,2000,6928,172,10490,9049
29628,Peerless Immortal Surrounded by Demonic Disciples,chinese,4.2,192,54.3,1374,2465,1206,6084,742,1639
29635,Guide the Villain Father to Be Virtuous,chinese,4.2,113,35.9,882,4311,3230,3904,1471,325
29642,About How The Childhood Friends I Don’t Get Along With is my Friend in an FPS Game I’m Addicted To,japanese,3.5,20,217.3,8674,2000,2000,396,8237,5092
29650,Isekai de Slow Life wo (Ganbou),japanese,3.1,67,35.5,2381,2016,783,2011,3152,3421
29655,The Most Heretical Last Boss Queen Who Will Become the Source of Tragedy Will Devote Herself for the Sake of the People,japanese,4.1,87,28.5,2191,1286,1440,3825,1516,3016
29667,Travel Through Time and Become His Stupid Ex-wife,chinese,3.7,81,5.9,2484,884,3021,1713,3651,1710
29673,Yeon Lok Heun,korean,4.2,25,325,7100,6503,2000,479,7631,9404
29676,Exclusive Rights to an Online Voice Actor,chinese,4.5,66,8.5,3186,2274,1998,2017,3140,2325
29679,"Shi ni Modori, Subete wo Sukuu Tame ni Saikyou He to Itaru",japanese,3.9,45,30.9,4850,2000,6928,1543,3975,5889
29684,Supreme Lord,chinese,3.8,19,41.1,5962,2000,2000,312,8971,7174
29696,"Forever and Always, My Childhood Friend is the Cutest Girl in the World",japanese,4.4,128,19.7,2457,3209,2082,2269,2801,4132
29699,The Marquess’s Amnesia,japanese,3.6,24,64.9,8541,6171,2455,669,6582,5267
29710,Those Days of Saving The School Heartthrob,chinese,4,24,46.4,6962,1438,1716,734,6233,7736
29712,The Adventure of the Boy With a Mind of a Middle-aged Man,japanese,3.4,108,3.1,1026,1020,1045,2618,2435,1020
29717,"Adorable Villain: Male God, I am not Trying to Rob You",chinese,4,61,8.3,3330,2766,1767,2087,3039,3442
29724,Yingnu,chinese,4.3,37,18.8,6957,6460,5639,1423,4204,6863
29728,I Am a Child of This House,korean,3.4,34,81,7108,2000,6928,1145,4832,9553
29731,"After Transmigrating Into an Omega, I Was Marked by the Enemy",chinese,3.5,101,7.5,1921,1772,1384,3869,1488,1521
